species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Melanerpes_portoricensis,LC,0.031238974413068936,0.17558427083479983,0.20682324524786877,0.01028957345732602,0.0097686533361178,0.00576712164121027,6.104961654450383e-4,0.015431876668985649,3816,0.8413289219740833
Melanerpes_pucherani,LC,0.022549227723365452,0.248185658024802,0.27073488574816745,0.011149323899998943,0.012251491895821151,0.007225124945844482,0.0021840591062190174,0.02348145284343073,3817,0.8082437275985663
Melanerpes_pulcher,LC,0.08497993564653591,0.16994658832268614,0.25492652396922205,0.00996744436818462,0.01230359591664771,0.008204262097602989,0.002023936278938078,0.0235378744405295,3818,0.8520816101461263
Melanerpes_pygmaeus,LC,0.06035042648924767,0.18298483892687722,0.24333526541612488,0.011238598305665974,0.012139289034740305,0.005555735716123703,0.0059715466833122986,0.02015145266217394,3819,0.8039702233250621
Melanerpes_radiolatus,LC,0.15080792922696665,0.2838846323073237,0.43469256153429037,0.02678052360535254,0.02682220929478875,0.008322615750227382,0.017504757856978036,0.039112632256739034,3820,0.38268541494347946
Melanerpes_rubricapillus,LC,0.05930843582768692,0.17844762744676462,0.23775606327445153,0.010540626401131783,0.010400888578662624,0.006425677013259865,0.0024259314894908455,0.019591252329539083,3821,0.8327819134270747
Melanerpes_striatus,LC,0.04828950240717098,0.26551978457574416,0.31380928698291516,0.025894772176602417,0.02388902345816552,0.0054791394391387185,0.012537019936885387,0.02813040935259701,3822,0.3978494623655914
Melanerpes_superciliaris,LC,0.0854104909854866,0.31918984966573316,0.40460034065121975,0.023473504788287435,0.020384000566637722,0.012253585988151811,0.0021653151874440825,0.0346509891178021,3823,0.44472015439757373
Melanerpes_uropygialis,LC,0.057000348797213614,0.380006327074967,0.4370066758721806,0.015555903435170156,0.019071481893458853,0.015136705303572832,0.0012987301521703804,0.03979645326239348,3824,0.6472291149710504
Melanitta_fusca,VU,0.4156665442189206,0.23989074863526788,0.6555572928541884,0.14497329184590063,0.14121151902195964,0.035458275827581834,0.09188575088516007,0.18892564469879955,3825,0.062448304383788254
Melanitta_nigra,LC,0.3590546846413544,0.17572134222823926,0.5347760268695937,0.025613239306521783,0.026251770386564517,0.016193213938979812,0.0057085928403794945,0.04693322831475766,3826,0.4043286462641301
Melanitta_perspicillata,LC,0.34071536392033663,0.2803418500236598,0.6210572139439965,0.020612121960053936,0.023564995154783875,0.015867497108216642,0.004515019107996377,0.04610306478406386,3827,0.5081334436173146
Melanocharis_longicauda,LC,0.25849597477136305,0.12901818791914316,0.3875141626905062,0.01977788410601279,0.018103442263806946,0.011772395195728766,0.003446443072725764,0.03495947530536675,3828,0.5306038047973531
Melanocharis_nigra,LC,0.28153226219450156,0.13269213799126528,0.41422440018576684,0.014182124355802324,0.01590372159226622,0.011619313564267566,0.0027087625435792476,0.03456179925592107,3829,0.6925834022608216
Melanocharis_striativentris,LC,0.3629196557919587,0.12998306276041355,0.4929027185523722,0.01783316945958483,0.018918536620671403,0.011713478399038146,0.002475928962609793,0.04074440829083556,3830,0.5836779707747449
Melanocharis_versteri,LC,0.21949421607686415,0.19484532591512654,0.4143395419919907,0.02172844431404407,0.020998505290033883,0.008281129249640784,0.005889954930899959,0.032310023010348084,3831,0.4819409980700303
Melanochlora_sultanea,LC,0,0.14681625836943266,0.14681625836943266,0.005713778655992759,0.005221500181250589,0.002417350124221485,9.213861292128804e-4,0.008140419662975998,3832,0.9755996691480563
Melanocorypha_bimaculata,LC,0.16389534946870737,0.18464273701863707,0.3485380864873444,0.017654037943701822,0.01731951105920106,0.008243025062895303,0.004794098351384847,0.029048077153069105,3833,0.5871243451888614
Melanocorypha_calandra,LC,0.1264113104843438,0.3362452677254793,0.4626565782098231,0.027660865688495354,0.022415297049035228,0.011981659560623052,0.004443312929021194,0.0357249077189389,3834,0.3658671078025917
Melanocorypha_maxima,LC,0.22581398047825896,0.3454839641215958,0.5712979445998547,0.034347250122737996,0.030408695191061468,0.015375753908390142,0.003718737250834315,0.048321347691229775,3835,0.268127929418252
Melanocorypha_mongolica,LC,0.15940441398617974,0.1769349918727332,0.336339405858913,0.021890667887799434,0.019840734782728263,0.007365484949752597,0.005619421546855193,0.028746207990515645,3836,0.47711607389026744
Melanocorypha_yeltoniensis,LC,0.19709443260203569,0.2555869831362359,0.4526814157382716,0.018460571356988063,0.01926411028481405,0.011968891418198128,0.0035321684258120094,0.037028391405231134,3837,0.5672732285635511
Melanodera_melanodera,LC,0.37292373796680034,0.30687428559739316,0.6797980235641935,0.036588802871682174,0.033517436697172664,0.016662269761177635,0.005367908002815928,0.05133329609603678,3838,0.2429004687069203
Melanodryas_cucullata,LC,0.054217610964601926,0.09025932254029255,0.1444769335048945,0.004176145678299636,0.005587001465249815,0.0046357066700154735,2.1871864405068747e-4,0.011852921838756067,3839,0.9925558312655087
Melanodryas_vittata,VU,0.05114978406145492,0.09386120511941555,0.14501098918087046,0.03782220827228911,0.03746867596912876,0.008107620771535934,0.022612781338310694,0.0468213869776134,3840,0.2298042459332782
Melanopareia_elegans,LC,0.33483757300223604,0.14997256561685338,0.4848101386190894,0.030020526206519602,0.027836929410100984,0.01330976491173959,0.005545860065132632,0.04376801027683305,3841,0.33030052384891095
Melanopareia_maranonica,LC,0.2250951396939197,0.0753718807907988,0.3004670204847185,0.01594851367530623,0.01670682178856053,0.0089919171568926,0.002152079537641169,0.027067140560535417,3842,0.635097877033361
Melanopareia_maximiliani,LC,0.28047117743882977,0.11435469930947943,0.3948258767483092,0.01664424281741407,0.013762171507252357,0.007589035133990547,0.0024180045139491494,0.023024631393625625,3843,0.6140060656189689
Melanopareia_torquata,LC,0.2519255271755692,0.06876863269557716,0.32069415987114636,0.009543910673331478,0.011948804961978933,0.009517822608860438,5.45018892422651e-4,0.026668180242213697,3844,0.866142817755721
Melanoperdix_niger,VU,0.2755659495846979,0.32755077559990187,0.6031167251845997,0.13832294639317488,0.13797628604868517,0.029689580119053184,0.10103022461646104,0.18396474530037313,3845,0.06492969396195203
Melanoptila_glabrirostris,LC,0.08387331361269293,0.1304637200601402,0.21433703367283313,0.009770700950523558,0.009935921345784561,0.003858129373551357,0.004363829455185068,0.016844698879909088,3846,0.858560794044665
Melanotis_caerulescens,LC,0.10568405289501318,0.1259133436702448,0.23159739656525796,0.009359303572167021,0.00944166846681631,0.006315099812928084,8.944649582686796e-4,0.01973013419553589,3847,0.8738626964433416
Melanotis_hypoleucus,LC,0.09070404411027203,0.1812162860139532,0.27192033012422523,0.009534102785524377,0.011071167658691672,0.0067402921078253105,0.002696015915434701,0.02132236625022237,3848,0.8666942376619796
Meleagris_gallopavo,LC,0.6973733194160845,0.5552179369780639,1.2525912563941484,0.08250580822892911,0.07348083187567604,0.030137206722216488,0.02690066717229744,0.10530424911717615,3849,0.10352908740005515
