species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Acanthiza_robustirostris,LC,0.08061032829154272,0.02046199640233366,0.10107232469387638,0.005467411853028296,0.005513004538722361,0.002385135001795583,0.002504801388126889,0.008578206739384236,19,0.8257513096222774
Acanthiza_uropygialis,LC,0.09413420605596098,0.01034541627267836,0.10447962232863935,0.005069791441760872,0.005260739119916144,0.0026526651012799907,0.001757076665004043,0.00948739431726416,20,0.8593879239040529
Acanthorhynchus_superciliosus,LC,0.18745031024290035,0.07240837835597486,0.2598586885988752,0.009281994682648773,0.011096330819062989,0.006737231954578462,0.004152440195164008,0.02269811135135303,21,0.5206782464846981
Acanthorhynchus_tenuirostris,LC,0.11589625732012536,0.05656630508103264,0.172462562401158,0.007166417099547608,0.00782992849083146,0.004542671600121649,0.001381721294639618,0.014373221967325028,22,0.6776950647918389
Acanthornis_magna,LC,0.09098334060614013,0.028802905642760432,0.11978624624890057,0.006964488528379322,0.0064317411523593096,0.003144505065970233,0.0011717193872974056,0.010604920737209263,23,0.69520264681555
Accipiter_albogularis,LC,0.17645991950367737,0.021573845142309245,0.19803376464598663,0.007623387701570281,0.007913084930499838,0.004929419342065311,0.0014781582455932574,0.01518610363936397,24,0.6439205955334988
Accipiter_badius,LC,0.19044643276164605,0.05768521935941152,0.24813165212105756,0.01493138571572755,0.01408181374497858,0.005995551223133762,0.004710153256467935,0.02225380349487752,25,0.3027295285359802
Accipiter_bicolor,LC,0.14427806391464804,0.06240535177238394,0.20668341568703197,0.008438370163684985,0.00878998137626081,0.004596995442173655,0.0034806289411601203,0.016300065251865503,26,0.5799558864074993
Accipiter_brachyurus,VU,0.17292589661525412,0.03102401924985228,0.2039499158651064,0.04920471034570182,0.05018058161475687,0.011536289019756845,0.03135414335622715,0.06454898051182328,27,0.09098428453267163
Accipiter_brevipes,LC,0.2526292346193782,0.056112426744231794,0.30874166136361,0.015984470397514296,0.01367243609887447,0.010533294713114413,6.121562267343732e-4,0.027059847586182243,28,0.2775020678246485
Accipiter_castanilius,LC,0.13738614445978584,0.05361650991267991,0.19100265437246575,0.004023682045570734,0.005317852710569895,0.004497462681836597,9.913560929863834e-4,0.01312061234300499,29,0.9287289771160739
Accipiter_cirrocephalus,LC,0.18762746492973878,0.056255915135600854,0.24388338006533963,0.01192351045349278,0.011102576214379387,0.008683690092120253,0.0017814015974795831,0.021660786481834858,30,0.39261097325613453
Accipiter_cooperii,LC,0.23261016581325616,0.05723018959677044,0.2898403554100266,0.013116138105516376,0.012168554193830752,0.008046911761412142,2.331384879093441e-4,0.021029113993205825,31,0.348221670802316
Accipiter_erythrauchen,NT,0.1719953719301809,0.042240090749476926,0.21423546267965785,0.023829047508191953,0.024562827755257612,0.0025870714014615214,0.020751876168126248,0.02776871004651796,32,0.17369727047146402
Accipiter_erythropus,LC,0.15772219340378846,0.07588251769492949,0.23360471109871794,0.006912011877776923,0.009600990651399128,0.008340201746303328,7.450932951679514e-4,0.021210658567746128,33,0.7004411359250069
